SM_Exgauster\[4.6],Положение задвижки,None,None,gas_valve_closed,ЗАКРЫТО задвижка газ эксгаустер №2,digital,0
SM_Exgauster\[4.7],Положение задвижки,None,None,gas_valve_open,ОТКРЫТО задвижка газ эксгаустер №2,digital,1
SM_Exgauster\[5:0],Маслосистема,None,None,oil_level,Уровень масла в маслосистеме эксгаустера №5,analog,83.30000305175781
SM_Exgauster\[5:1],Маслосистема,None,None,oil_pressure,Давление масла в маслосистеме эксгаустера №5,analog,0.7620000243186951
SM_Exgauster\[5:2],Главный привод,None,None,rotor_current,Ток ротора эксгаустера №5,analog,2044
SM_Exgauster\[5:3],Главный привод,None,None,stator_current,Ток статора эксгаустера №5,analog,1843
SM_Exgauster\[5:4],Главный привод,None,None,rotor_voltage,Напряжение ротора эксгаустера №5,analog,469
SM_Exgauster\[5:5],Главный привод,None,None,stator_voltage,Напряжение статораэксгаустера №5,analog,107
SM_Exgauster\[5:6],Положение задвижки,None,None,gas_valve_position,Положение задвижки газ эксгаустера №5,analog,10
SM_Exgauster\[5:7],Маслосистема,None,None,oil_level,Уровень масла в маслосистеме эксгаустера №6,analog,87
SM_Exgauster\[5:8],Маслосистема,None,None,oil_pressure,Давление масла в маслосистеме эксгаустера №6,analog,1.886000037193298
SM_Exgauster\[5:9],Главный привод,None,None,rotor_current,Ток ротора эксгаустера №6,analog,2345
SM_Exgauster\[5:10],Главный привод,None,None,stator_current,Ток статора эксгаустера №6,analog,1922
SM_Exgauster\[5:11],Главный привод,None,None,rotor_voltage,Напряжение ротора эксгаустера №6,analog,527
SM_Exgauster\[5:12],Главный привод,None,None,stator_voltage,Напряжение статораэксгаустера №6,analog,106
SM_Exgauster\[5:13],Положение задвижки,None,None,gas_valve_position,Положение задвижки газ эксгаустера №6,analog,10
SM_Exgauster\[5.1],Положение задвижки,None,None,gas_valve_closed,ЗАКРЫТО задвижка газ эксгаустер №5,digital,1
SM_Exgauster\[5.2],Положение задвижки,None,None,gas_valve_open,ОТКРЫТО задвижка газ эксгаустер №5,digital,1
SM_Exgauster\[5.6],Положение задвижки,None,None,gas_valve_closed,ЗАКРЫТО задвижка газ эксгаустер №6,digital,1
SM_Exgauster\[5.7],Положение задвижки,None,None,gas_valve_open,ОТКРЫТО задвижка газ эксгаустер №6,digital,1
